Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
2015-08-18,893.48,904.59,886.16,894.25,2650000000.00,928.66,915.32,11.85,51.74,62.72,44.58,-1.625,-1.370,-209.00,-78.26,18.37,33.72,12.63,919.88,886.16,-0.12200000,-0.05440000,-32.58,-0.00197000,-0.00045800,41.42,-0.0283000,0.5398848,944.79,-0.14500,-0.07770,0.87411,4.18030
2015-08-19,896.65,901.03,891.14,896.73,1420000000.00,924.97,910.23,11.18,48.80,62.72,45.88,-1.758,-1.448,-178.00,-67.46,21.32,9.89,12.43,901.03,891.14,0.13000000,-0.01160000,-30.25,0.00004950,-0.00047300,50.45,0.0027700,0.565346,941.27,-0.15500,-0.08320,0.83551,3.44898
2015-08-20,890.97,895.94,887.98,889.57,1510000000.00,920.91,904.64,10.61,48.15,63.90,47.16,-1.905,-1.539,-177.00,-62.68,18.18,8.75,12.17,896.73,887.98,-0.60100000,-0.00477000,-44.06,-0.00021700,-0.00042200,42.01,-0.0080200,0.5514003,937.97,-0.16600,-0.08940,0.94693,4.33590
2015-08-21,884.99,889.08,877.89,885.80,1520000000.00,916.79,899.24,9.88,50.78,67.43,48.61,-2.034,-1.638,-174.00,-67.60,16.55,11.68,12.13,889.57,877.89,0.41400000,-0.04190000,-74.40,-0.00062400,-0.00044800,34.50,-0.0042500,0.6205905,934.86,-0.17700,-0.09630,0.89023,4.17225
2015-08-24,861.72,863.75,840.84,840.84,2240000000.00,908.71,886.54,7.69,57.80,76.53,50.61,-2.509,-1.812,-246.00,-107.83,8.44,44.96,14.48,885.80,840.84,-1.00000000,-0.08140000,-83.04,-0.00319000,-0.00075600,26.85,-0.0521000,0.6715267,930.30,-0.18800,-0.10400,1.00000,6.02770
2015-08-25,854.39,862.02,838.84,861.52,2370000000.00,903.11,879.49,6.84,52.40,76.90,52.48,-2.676,-1.985,-179.00,-81.55,26.38,23.18,15.10,862.02,838.84,0.95700000,0.00558000,-55.66,-0.00018200,-0.00069900,36.73,0.0243000,0.628631,921.35,-0.19900,-0.11200,0.79357,4.05942
2015-08-26,855.16,867.58,855.11,857.24,1900000000.00,897.50,872.77,9.10,49.27,68.83,53.65,-2.817,-2.151,-135.00,-68.86,24.60,12.47,14.91,867.58,855.11,-0.65800000,0.00708000,-59.65,0.00071600,-0.00046100,38.92,-0.0049800,0.6021538,911.45,-0.20800,-0.12000,0.82679,3.82820
2015-08-27,871.41,887.22,869.28,886.24,2040000000.00,894.97,872.40,16.65,42.67,43.86,52.95,-2.639,-2.249,-72.00,-40.59,43.40,29.98,15.99,887.22,857.24,0.89100000,0.07920000,-30.62,0.00149000,-0.00041100,45.62,0.0333000,0.5284547,902.74,-0.21600,-0.12800,0.52595,1.86231
2015-08-28,899.46,903.70,887.16,893.77,1810000000.00,893.36,873.58,22.68,39.37,26.90,51.09,-2.402,-2.280,-33.50,-39.82,47.04,17.46,16.09,903.70,886.24,-0.20100000,0.03060000,-24.03,0.00157000,-0.00026200,51.02,0.0084600,0.5064579,838.84,-0.22300,-0.13700,0.41239,1.77889
2015-08-31,894.15,905.68,890.99,905.68,1260000000.00,893.07,876.89,22.07,36.78,24.99,49.23,-2.082,-2.240,-14.20,-44.74,53.09,14.69,15.99,905.68,890.99,1.00000000,0.03390000,-12.68,0.00033900,-0.00000586,55.65,0.0132000,0.4684177,838.84,-0.23000,-0.14500,0.28129,0.82736
2015-09-01,904.05,905.39,888.05,888.92,1470000000.00,891.39,876.82,20.35,35.21,26.75,47.62,-1.957,-2.184,-26.40,-60.84,45.08,17.63,16.11,905.68,888.05,-0.90000000,-0.04430000,-16.05,-0.00019100,-0.00003250,54.20,-0.0187000,0.4284622,841.51,-0.23600,-0.15400,0.43438,0.30971
2015-09-02,887.48,898.79,882.88,897.69,1690000000.00,890.84,878.47,18.91,35.02,29.87,46.35,-1.759,-2.099,-24.20,-43.67,49.74,15.91,16.10,898.79,882.88,0.86200000,0.01490000,-10.84,-0.00055400,-0.00006990,54.58,0.0098200,0.4168998,844.08,-0.24300,-0.16200,0.33533,0.05621
2015-09-03,901.65,906.35,900.53,903.56,1640000000.00,891.06,881.05,21.63,33.63,21.72,44.59,-1.531,-1.985,14.90,-40.30,53.36,8.66,15.56,906.35,897.69,0.04120000,0.03120000,-10.96,0.00044700,0.00004910,55.28,0.0065200,0.3935664,846.54,-0.25000,-0.17000,0.26903,0.86157
2015-09-04,897.96,901.12,890.29,892.34,1210000000.00,890.40,881.34,20.30,36.31,28.28,43.43,-1.435,-1.875,-8.50,-45.35,47.83,13.27,15.40,903.56,890.29,-0.62100000,0.01950000,-13.77,-0.00069200,0.00032700,50.22,-0.0125000,0.3859164,850.13,-0.25800,-0.17900,0.20752,0.41026
2015-09-07,889.84,894.04,887.55,891.87,1080000000.00,889.91,881.59,19.66,36.49,29.98,42.47,-1.348,-1.770,-14.80,-43.54,48.69,6.49,14.76,894.04,887.55,0.33100000,0.03670000,-1.36,-0.00029500,0.00031400,53.69,-0.0005270,0.4092726,853.51,-0.26500,-0.18700,0.21449,3.40293
2015-09-08,891.31,897.65,882.20,897.65,1300000000.00,890.18,882.93,18.20,36.36,33.29,41.81,-1.213,-1.658,-1.15,-30.60,53.60,15.45,14.81,897.65,882.20,1.00000000,0.08930000,0.52,-0.00010300,0.00022300,53.43,0.0064600,0.4018294,856.68,-0.27200,-0.19600,0.12887,2.40205
2015-09-09,906.75,911.61,902.54,909.87,2470000000.00,891.76,886.38,23.73,33.90,17.65,40.09,-0.984,-1.524,79.80,-8.78,62.91,13.96,14.75,911.61,897.65,0.61600000,0.15400000,11.08,0.00063000,0.00012800,61.74,0.0135000,0.3940807,859.66,-0.27700,-0.20400,0.02391,3.52437
2015-09-10,901.09,908.29,900.04,908.29,1860000000.00,893.24,889.14,22.57,33.49,19.47,38.61,-0.808,-1.380,70.70,-10.42,63.60,9.83,14.40,909.87,900.04,1.00000000,0.15500000,12.42,-0.00012900,-0.00006100,60.77,-0.0017400,0.4147598,863.81,-0.28100,-0.21300,0.04562,1.52882
2015-09-11,910.49,913.15,896.87,897.13,2100000000.00,893.69,889.54,23.15,30.81,14.19,36.87,-0.760,-1.256,62.30,-27.66,54.88,16.28,14.53,913.15,896.87,-0.96800000,0.06620000,38.23,0.00006550,-0.00009130,60.79,-0.0124000,0.3946622,867.64,-0.28500,-0.22000,0.21558,0.23000
2015-09-14,896.97,898.91,889.17,894.25,1310000000.00,894.01,889.41,22.02,33.17,20.21,35.68,-0.739,-1.153,27.40,-25.63,51.65,9.74,14.19,898.91,889.17,0.04310000,0.10300000,25.29,-0.00081600,-0.00016100,53.51,-0.0032200,0.4026459,872.19,-0.28700,-0.22800,0.32564,0.80939
2015-09-15,893.53,896.78,887.44,889.97,1820000000.00,894.04,888.58,20.96,32.47,21.55,34.67,-0.752,-1.073,13.20,-4.28,47.34,9.34,13.85,896.78,887.44,-0.45800000,0.09050000,25.29,-0.00009900,-0.00011000,45.64,-0.0048000,0.3867832,876.28,-0.28800,-0.23500,0.52838,0.07696
2015-09-16,893.18,898.30,888.78,898.30,1330000000.00,894.88,889.42,20.71,30.83,19.65,33.60,-0.680,-0.994,34.80,1.57,54.96,9.52,13.54,898.30,888.78,1.00000000,0.12400000,11.09,0.00010200,-0.00014900,43.99,0.0093200,0.3612225,879.97,-0.28700,-0.24200,0.47981,0.04610
2015-09-17,902.17,906.95,899.40,904.51,1120000000.00,896.31,891.31,24.42,29.39,9.24,31.86,-0.561,-0.908,77.50,14.94,60.25,8.65,13.19,906.95,898.30,0.35400000,0.16500000,10.00,0.00065000,0.00000055,42.24,0.0068900,0.3329771,883.29,-0.28500,-0.24800,0.27916,0.07438
2015-09-18,907.38,910.08,900.65,903.24,1630000000.00,897.54,892.75,24.88,27.86,5.65,29.99,-0.472,-0.820,78.40,17.44,59.38,9.43,12.92,910.08,900.65,-0.45100000,0.12400000,-2.52,0.00012700,0.00004740,43.23,-0.0014100,0.3383664,886.27,-0.28100,-0.25300,0.32019,0.87629
2015-09-21,898.33,907.00,896.20,905.38,992000000.00,898.90,894.42,23.37,28.66,10.17,28.57,-0.378,-0.732,70.00,64.54,62.78,10.80,12.77,907.00,896.20,0.70000000,0.21900000,20.03,-0.00041000,0.00001330,44.17,0.0023700,0.3311268,888.96,-0.27400,-0.25700,0.25105,1.10062
2015-09-22,907.52,908.23,892.45,894.23,1450000000.00,898.89,893.85,21.35,28.24,13.90,27.52,-0.399,-0.665,26.20,32.71,48.42,15.78,12.98,908.23,892.45,-0.77400000,0.11800000,-4.09,-0.00013700,-0.00007190,44.65,-0.0124000,0.3179402,891.38,-0.26500,-0.26100,0.61131,0.27088
2015-09-23,888.09,892.80,881.31,888.90,1300000000.00,898.21,892.43,19.83,32.36,24.02,27.27,-0.459,-0.624,-109.00,31.66,42.77,12.92,12.98,894.23,881.31,0.32100000,0.17400000,-17.45,-0.00117000,-0.00018800,37.56,-0.0059800,0.3187988,913.15,-0.25500,-0.26300,0.76162,1.65707
2015-09-24,886.39,890.14,880.46,887.90,1440000000.00,897.29,891.05,18.75,31.08,24.74,27.09,-0.509,-0.601,-135.00,1.66,41.69,9.68,12.74,890.14,880.46,0.53700000,0.14300000,-6.02,-0.00011800,-0.00020800,37.18,-0.0011300,0.2713827,913.15,-0.24400,-0.26400,0.77241,1.65003
2015-09-25,889.24,893.79,882.89,890.47,1170000000.00,896.60,890.36,19.66,29.16,19.46,26.55,-0.520,-0.585,-91.80,-3.30,45.06,10.90,12.61,893.79,882.89,0.39100000,0.17400000,-1.84,0.00028300,-0.00008630,42.47,0.0028900,0.2963391,911.84,-0.23300,-0.26500,0.69379,0.54538
2015-09-28,882.38,882.93,872.18,872.24,1060000000.00,894.19,886.49,17.69,32.11,28.97,26.72,-0.685,-0.605,-209.00,-33.44,29.23,18.29,13.02,890.47,872.18,-0.98900000,0.09650000,-28.76,-0.00109000,-0.00019700,36.85,-0.0207000,0.2788263,910.59,-0.22200,-0.26500,0.99854,1.71692
2015-09-29,865.10,877.75,864.22,868.04,1410000000.00,891.55,882.43,16.38,34.09,35.10,27.32,-0.846,-0.653,-221.00,-20.88,26.29,13.53,13.05,877.75,864.22,-0.43500000,0.12100000,-52.07,-0.00063000,-0.00027800,26.39,-0.0048300,0.2819579,908.28,-0.21000,-0.26300,0.92193,1.70125
2015-09-30,872.15,874.54,867.60,868.71,1310000000.00,889.06,879.10,15.73,32.75,35.10,27.87,-0.956,-0.714,-179.00,-28.98,27.05,6.94,12.62,874.54,867.60,-0.68000000,0.04150000,-49.84,0.00000450,-0.00035000,33.80,0.0007720,0.2853139,904.76,-0.19700,-0.26100,0.90824,2.40658
2015-10-01,872.13,876.07,866.48,867.23,1230000000.00,886.58,876.00,15.75,30.94,32.55,28.21,-1.046,-0.780,-155.00,-36.33,25.99,9.59,12.40,876.07,866.48,-0.84400000,0.00344000,-42.87,0.00001600,-0.00036200,35.49,-0.0017100,0.3424897,901.51,-0.18400,-0.25800,0.93437,3.10023
2015-10-02,867.51,871.02,864.13,868.39,701000000.00,884.37,873.61,15.10,31.07,34.59,28.66,-1.095,-0.843,-142.00,-23.95,28.02,6.89,12.01,871.02,864.13,0.23700000,0.03620000,-38.02,-0.00036400,-0.00035700,36.75,0.0013400,0.2939478,898.53,-0.17000,-0.25300,0.90729,3.02743
2015-10-05,874.59,882.14,874.25,881.81,1220000000.00,883.56,874.03,20.43,28.56,16.60,27.80,-0.999,-0.874,-61.80,-10.06,49.22,13.75,12.13,882.14,868.39,0.91600000,0.06290000,-10.58,0.00068700,-0.00026600,45.03,0.0153000,0.2372816,895.09,-0.15500,-0.24800,0.61523,2.00847
2015-10-06,885.24,889.09,881.34,888.08,1470000000.00,883.39,875.58,23.67,27.22,6.98,26.31,-0.856,-0.871,-19.30,-9.57,56.18,7.75,11.82,889.09,881.34,0.73900000,0.05500000,-13.61,0.00037000,-0.00009390,45.43,0.0070900,0.2666159,891.99,-0.14100,-0.24100,0.47878,0.54248
2015-10-07,893.11,908.45,889.61,908.45,1780000000.00,885.21,880.66,32.02,24.03,14.26,25.45,-0.551,-0.807,79.80,-1.42,71.54,20.37,12.43,908.45,888.08,1.00000000,0.06570000,4.41,0.00146000,0.00008160,47.44,0.0227000,0.249212,864.13,-0.12700,-0.23400,0.03547,1.59721
2015-10-08,907.65,915.52,905.42,907.17,2060000000.00,886.92,884.84,34.26,22.62,20.46,25.10,-0.317,-0.709,121.00,-1.12,70.87,10.10,12.26,915.52,905.42,-0.65300000,-0.04970000,4.40,0.00056100,0.00011200,48.71,-0.0014100,0.2761864,864.13,-0.11300,-0.22500,0.16248,1.60235
2015-10-09,917.05,925.41,916.06,921.20,2330000000.00,889.96,891.01,36.31,20.30,28.29,25.32,-0.006,-0.568,170.00,24.07,79.15,18.24,12.69,925.41,907.17,0.09950000,0.03130000,15.64,0.00041200,0.00028000,57.37,0.0153000,0.3342424,866.19,-0.09890,-0.21600,0.06870,2.42974
2015-10-12,923.40,924.89,914.99,920.43,1610000000.00,892.82,896.19,34.25,19.76,26.83,25.43,0.230,-0.408,143.00,26.18,80.21,9.90,12.49,924.89,914.99,0.09900000,0.03450000,28.86,-0.00004890,0.00034400,56.80,-0.0008360,0.3494924,869.74,-0.08460,-0.20600,0.08127,3.89486
2015-10-13,916.33,918.29,908.91,916.17,1600000000.00,895.15,899.89,31.98,21.95,18.61,24.94,0.374,-0.252,100.00,26.20,74.56,11.52,12.42,920.43,908.91,0.54800000,0.09540000,30.40,-0.00037200,0.00030300,55.83,-0.0046400,0.3527312,873.08,-0.07080,-0.19500,0.15078,3.91700
2015-10-14,914.18,918.16,908.78,909.47,1200000000.00,896.71,901.84,30.23,20.82,18.43,24.48,0.423,-0.117,80.90,11.17,64.81,9.38,12.20,918.16,908.78,-0.85300000,0.01210000,22.61,-0.00001020,0.00030000,56.39,-0.0073400,0.3621535,876.22,-0.05780,-0.18300,0.26012,3.39760
2015-10-15,914.88,924.87,914.28,923.53,1620000000.00,899.56,906.06,31.41,18.98,24.67,24.49,0.580,0.023,109.00,19.02,74.60,15.40,12.43,924.87,909.47,0.74700000,0.04030000,30.93,0.00039900,0.00038400,57.46,0.0153000,0.3352298,879.17,-0.04580,-0.17100,0.03068,4.56350
2015-10-16,926.62,927.27,917.68,919.63,1730000000.00,901.95,908.96,31.05,17.91,26.83,24.66,0.662,0.150,103.00,16.39,69.96,9.59,12.23,927.27,917.68,-0.59300000,0.03000000,51.19,0.00016100,0.00032600,63.78,-0.0042300,0.348994,881.95,-0.03500,-0.15900,0.12100,4.24794
2015-10-19,921.07,925.04,913.84,916.82,803000000.00,903.99,910.93,29.01,18.99,20.87,24.39,0.693,0.259,84.40,11.44,65.14,11.20,12.16,925.04,913.84,-0.46800000,-0.00732000,53.50,-0.00042300,0.00023800,65.45,-0.0030600,0.3681418,885.57,-0.02730,-0.14700,0.16551,2.92332
2015-10-20,915.05,921.28,914.42,915.72,742000000.00,905.88,912.39,27.80,18.20,20.87,24.14,0.700,0.347,71.70,21.49,62.44,6.86,11.78,921.28,914.42,-0.62100000,0.01630000,51.32,-0.00014700,0.00005910,60.84,-0.0012000,0.369175,888.91,-0.02140,-0.13500,0.18293,2.41092
2015-10-21,917.44,919.29,910.98,914.31,993000000.00,907.52,913.36,26.37,19.39,15.24,23.50,0.685,0.415,57.90,25.41,59.31,8.31,11.53,919.29,910.98,-0.19900000,-0.00585000,51.43,-0.00022700,-0.00002850,61.39,-0.0015400,0.3914931,891.98,-0.01690,-0.12300,0.20526,0.52561
2015-10-22,913.89,915.91,912.25,914.68,1300000000.00,909.09,914.23,25.74,18.93,15.24,22.91,0.669,0.466,51.10,26.78,58.92,3.66,10.97,915.91,912.25,0.32800000,-0.01860000,51.01,-0.00002970,-0.00007760,59.47,0.0004050,0.3976822,894.80,-0.01270,-0.11100,0.23746,0.72211
2015-10-26,924.26,926.64,920.07,921.25,1410000000.00,911.15,916.14,30.69,17.47,27.46,23.24,0.706,0.514,74.30,30.78,65.95,11.96,11.04,926.64,914.68,-0.64100000,-0.06780000,47.01,0.00043200,-0.00002410,59.96,0.0071600,0.3920278,897.40,-0.00857,-0.09980,0.13107,0.00474
2015-10-27,919.24,924.90,917.56,921.45,926000000.00,913.08,917.78,29.20,18.28,22.99,23.22,0.728,0.557,65.20,49.21,66.05,7.34,10.77,924.90,917.56,0.05990000,-0.02790000,42.88,-0.00016900,-0.00000153,54.36,0.0002170,0.4128686,899.79,-0.00341,-0.08890,0.15454,0.09966
2015-10-28,919.43,920.89,909.05,910.86,1700000000.00,913.77,917.24,26.82,22.38,9.04,22.21,0.645,0.574,32.30,42.82,47.83,12.40,10.89,921.45,909.05,-0.69400000,-0.04800000,3.54,-0.00043600,-0.00004880,45.77,-0.0116000,0.4013731,901.99,0.00209,-0.07830,0.75103,0.50808
2015-10-29,910.26,912.16,896.10,897.73,1770000000.00,913.00,914.36,24.09,28.31,8.05,21.20,0.458,0.551,-26.60,29.02,33.94,16.06,11.26,912.16,896.10,-0.79700000,-0.06570000,-11.81,-0.00098400,-0.00020200,36.11,-0.0145000,0.373234,927.27,0.00819,-0.06810,0.94771,1.06611
2015-10-30,898.71,904.10,896.81,899.52,1160000000.00,912.27,912.17,22.95,26.97,8.05,20.26,0.321,0.505,-50.70,32.29,36.01,7.29,10.98,904.10,896.81,-0.25700000,-0.03950000,-32.04,-0.00023100,-0.00024600,25.82,0.0019900,0.3740078,927.27,0.01520,-0.05810,0.89028,2.25663
2015-11-02,900.38,915.60,899.86,915.60,902000000.00,912.91,913.19,27.87,24.24,6.97,19.31,0.352,0.474,-5.66,47.21,54.93,16.08,11.34,915.60,899.52,1.00000000,-0.01330000,-5.82,0.00127000,-0.00005780,31.90,0.0177000,0.3633957,926.02,0.02290,-0.04850,0.37440,0.36034
2015-11-03,920.17,920.47,910.58,913.52,1520000000.00,913.13,913.66,29.21,22.71,12.51,18.82,0.353,0.450,19.50,31.71,52.48,9.89,11.24,920.47,910.58,-0.40500000,-0.07370000,-3.28,0.00050700,0.00001480,40.59,-0.0022700,0.3703226,924.83,0.03070,-0.03920,0.44113,0.29852
2015-11-04,920.05,923.05,917.15,921.61,1280000000.00,913.97,915.51,29.08,21.32,15.39,18.58,0.421,0.444,75.80,33.53,60.03,9.53,11.12,923.05,913.52,0.51200000,-0.08940000,14.77,0.00021100,0.00006350,47.60,0.0088200,0.355538,923.68,0.03880,-0.03020,0.18158,0.54027
2015-11-05,918.70,923.03,912.26,913.30,2080000000.00,913.86,915.58,27.06,22.99,8.13,17.83,0.397,0.435,12.80,4.85,50.24,10.77,11.09,923.03,912.26,-0.80700000,-0.20900000,-13.38,-0.00012700,0.00005270,37.52,-0.0090600,0.3444063,923.05,0.04690,-0.02160,0.44819,0.09276
2015-11-06,911.51,915.43,908.91,914.02,2240000000.00,913.80,915.74,25.89,24.22,3.33,16.80,0.379,0.424,-39.50,6.85,50.62,6.52,10.76,915.43,908.91,0.56700000,-0.11700000,-7.66,-0.00015900,-0.00001300,27.27,0.0007880,0.3807743,923.03,0.05500,-0.01320,0.41323,0.06315
2015-11-09,911.23,912.52,902.28,903.93,1400000000.00,912.74,914.03,23.89,26.72,5.59,16.00,0.273,0.394,-121.00,-17.27,40.25,11.74,10.83,914.02,902.28,-0.67800000,-0.16300000,-16.01,-0.00034900,-0.00003310,26.45,-0.0111000,0.367713,921.95,0.06170,-0.00513,0.74361,1.63694
2015-11-10,899.90,903.02,896.50,898.99,934000000.00,911.29,911.64,22.69,29.28,12.67,15.76,0.143,0.343,-179.00,-21.44,35.66,7.43,10.59,903.93,896.50,-0.23600000,-0.18100000,-19.83,-0.00053400,-0.00004390,26.21,-0.0054800,0.3587908,920.92,0.06710,0.00245,0.90537,2.18788
2015-11-11,899.10,901.32,893.76,893.76,1690000000.00,909.45,908.62,21.51,29.64,15.89,15.77,-0.006,0.274,-175.00,-22.41,31.37,7.56,10.37,901.32,893.76,-1.00000000,-0.27400000,-23.30,-0.00009930,0.00005430,25.36,-0.0058300,0.3513047,919.93,0.07130,0.00956,1.00000,1.71084
2015-11-12,887.34,892.11,884.34,889.79,1880000000.00,907.34,905.30,20.11,34.23,26.00,16.50,-0.158,0.187,-195.00,-19.68,28.32,9.42,10.31,893.76,884.34,0.40300000,-0.20400000,-27.12,-0.00038500,0.00003720,24.71,-0.0044500,0.2904569,918.36,0.07500,0.01620,0.87116,0.79899
2015-11-13,886.84,891.24,885.27,888.10,2030000000.00,905.16,902.13,19.25,32.77,26.00,17.18,-0.291,0.092,-164.00,-35.43,27.00,5.97,10.00,891.24,885.27,-0.05190000,-0.24700000,-38.14,0.00000088,-0.00010400,17.40,-0.0019000,0.2688953,915.63,0.07780,0.02240,0.90730,1.19696
2015-11-16,879.74,892.91,878.37,892.91,1610000000.00,903.60,900.28,17.31,34.25,32.85,18.30,-0.349,0.003,-139.00,-26.72,35.60,14.54,10.32,892.91,878.37,1.00000000,-0.15500000,-31.18,-0.00023600,-0.00018600,16.90,0.0054000,0.2887511,913.13,0.08010,0.02810,0.67457,2.25980
2015-11-17,898.89,900.28,892.12,892.68,1710000000.00,902.15,898.65,21.50,32.29,20.06,18.42,-0.393,-0.076,-80.70,-24.14,36.11,8.16,10.17,900.28,892.12,-0.86300000,-0.18800000,-22.40,0.00050400,-0.00015400,24.55,-0.0002580,0.327726,909.66,0.08260,0.03360,0.67972,2.11517
2015-11-18,893.30,895.74,881.54,882.73,1580000000.00,899.87,895.47,19.41,36.38,30.42,19.28,-0.512,-0.163,-119.00,-32.99,27.62,14.20,10.45,895.74,881.54,-0.83200000,-0.21100000,-19.24,-0.00067900,-0.00021500,24.80,-0.0112000,0.3097289,906.53,0.08440,0.03890,0.90242,3.77939
2015-11-19,888.93,891.79,885.92,888.57,1960000000.00,898.30,893.80,18.20,34.11,30.42,20.08,-0.547,-0.240,-94.50,-25.74,37.55,9.06,10.36,891.79,882.73,-0.09710000,-0.20400000,-13.35,0.00000644,-0.00019700,32.43,0.0065900,0.3266751,903.71,0.08570,0.04400,0.77171,2.43294
2015-11-20,890.08,897.83,886.81,895.84,1390000000.00,897.55,893.71,20.97,31.53,20.12,20.08,-0.504,-0.293,-59.80,-18.84,48.03,11.02,10.40,897.83,886.81,0.63900000,-0.18900000,-26.99,0.00027500,-0.00012700,33.79,0.0081500,0.3130802,901.18,0.08590,0.04900,0.60900,1.77363
2015-11-23,898.50,900.96,895.29,895.29,1190000000.00,896.84,893.55,22.35,30.26,15.04,19.72,-0.469,-0.328,-32.20,-25.96,47.76,5.67,10.06,900.96,895.29,-1.00000000,-0.20000000,-25.43,0.00027700,-0.00003750,32.76,-0.0006140,0.3206978,900.96,0.08500,0.05360,0.62131,0.88234
2015-11-24,896.37,899.41,886.96,888.18,1540000000.00,895.57,892.15,20.40,33.44,24.22,20.04,-0.500,-0.362,-64.80,-33.27,39.79,12.45,10.23,899.41,886.96,-0.80400000,-0.23700000,-47.28,-0.00039900,-0.00007080,26.79,-0.0079700,0.3198378,900.96,0.08170,0.05790,0.78034,1.07477
2015-11-25,890.87,893.25,883.38,886.19,1280000000.00,894.26,890.61,19.00,33.64,27.82,20.60,-0.536,-0.397,-86.20,-24.67,38.20,9.87,10.21,893.25,883.38,-0.43100000,-0.22000000,-42.10,-0.00037600,-0.00006980,27.82,-0.0022400,0.3472518,899.41,0.07660,0.06160,0.78899,0.75405
2015-11-26,888.01,889.93,872.94,874.82,1500000000.00,892.00,887.24,16.84,36.80,37.21,21.78,-0.661,-0.450,-131.00,-22.91,28.07,16.99,10.69,889.93,872.94,-0.77900000,-0.21400000,-52.24,-0.00077900,-0.00015600,28.87,-0.0129000,0.3621283,897.31,0.07000,0.06470,0.95250,1.39460
2015-11-27,873.84,876.81,869.59,872.72,1340000000.00,889.64,883.99,16.01,37.27,39.91,23.08,-0.770,-0.514,-152.00,-26.80,26.59,7.22,10.45,876.81,869.59,-0.13300000,-0.20900000,-46.55,-0.00044400,-0.00018000,29.01,-0.0024000,0.38657,894.38,0.06170,0.06700,0.90637,1.48129
2015-11-30,870.09,878.35,865.15,869.38,1440000000.00,887.09,880.62,14.59,36.95,43.38,24.53,-0.877,-0.587,-150.00,-46.22,24.01,13.20,10.64,878.35,865.15,-0.35900000,-0.25000000,-45.24,-0.00013300,-0.00025000,28.40,-0.0038300,0.4104258,890.91,0.05110,0.06840,0.88305,2.20638
2015-12-01,872.53,873.51,865.92,870.09,1320000000.00,884.83,877.89,13.83,35.03,43.38,25.87,-0.945,-0.658,-144.00,-43.43,25.44,7.59,10.42,873.51,865.92,0.09880000,-0.22800000,-38.85,-0.00011700,-0.00018800,28.94,0.0008160,0.4123525,886.79,0.03890,0.06890,0.86205,2.18112
2015-12-02,869.31,876.20,857.02,857.35,1620000000.00,881.57,873.27,12.12,36.44,50.09,27.60,-1.104,-0.747,-172.00,-64.26,17.44,19.18,11.05,876.20,857.02,-0.96600000,-0.29500000,-46.54,-0.00036800,-0.00022900,29.36,-0.0148000,0.4311103,883.33,0.02480,0.06820,0.99249,2.25813
2015-12-03,851.84,862.89,849.28,861.42,1650000000.00,879.00,870.09,11.07,38.20,55.08,29.57,-1.180,-0.834,-182.00,-51.88,25.33,13.61,11.23,862.89,849.28,0.78400000,-0.20500000,-37.01,-0.00086800,-0.00035600,29.97,0.0047400,0.4756274,878.59,0.00978,0.06630,0.76509,2.36572
2015-12-04,857.04,859.30,853.95,855.76,1240000000.00,876.13,866.38,10.53,36.35,55.08,31.39,-1.278,-0.923,-158.00,-58.26,21.55,7.47,10.96,861.42,853.95,-0.32300000,-0.26600000,-50.94,0.00002330,-0.00038400,30.57,-0.0065900,0.4485862,872.73,-0.00620,0.06320,0.87461,3.61870
2015-12-08,848.60,849.42,837.30,837.43,1510000000.00,871.80,859.92,9.32,42.52,64.04,33.72,-1.509,-1.040,-197.00,-66.50,14.16,18.46,11.50,855.76,837.30,-0.97900000,-0.28300000,-60.69,-0.00106000,-0.00045800,22.51,-0.0217000,0.4979964,868.04,-0.02230,0.05900,0.99796,4.89749
2015-12-09,839.59,844.81,829.76,830.85,1140000000.00,867.16,853.23,8.47,43.21,67.23,36.11,-1.736,-1.179,-186.00,-68.14,12.20,15.05,11.75,844.81,829.76,-0.85500000,-0.30600000,-59.18,-0.00080200,-0.00050600,23.09,-0.0078900,0.5632094,861.28,-0.03840,0.05380,0.98469,4.72326
2015-12-11,830.94,831.59,816.60,818.69,1220000000.00,861.68,845.35,7.71,47.20,71.91,38.67,-2.010,-1.345,-198.00,-75.07,9.49,14.99,11.98,831.59,816.60,-0.72100000,-0.28300000,-74.36,-0.00162000,-0.00059900,13.74,-0.0147000,0.6047952,853.71,-0.05450,0.04750,0.97523,5.43347
2015-12-14,804.11,811.88,796.33,810.64,1550000000.00,855.79,837.19,6.74,52.65,77.29,41.43,-2.280,-1.532,-206.00,-79.15,8.03,22.36,12.73,818.69,796.33,0.84100000,-0.26800000,-89.91,-0.00201000,-0.00077300,6.35,-0.0098800,0.7543755,844.06,-0.07110,0.04020,0.86323,4.78359
2015-12-15,817.44,833.57,813.17,833.49,2470000000.00,852.46,834.42,17.44,46.24,45.23,41.70,-2.254,-1.677,-119.00,-54.61,34.71,22.93,13.45,833.57,810.64,0.99200000,-0.18000000,-52.79,0.00159000,-0.00058100,11.48,0.0278000,0.6713642,833.57,-0.08720,0.03190,0.63950,2.73037
